Date,pH,Turbidity,TSS,FRC,Conductivity,TDS,Total_Hardness,Calcium_Hardness,Magnesium_Hardness,Chlorides,Ortho_PO4,Total_Iron,SS,Sulphate,Silica,Total_PO4,Total_Alkalinity,P_Alkalinity,PO4
2012-07-04,8.16,30.0,,,,1050.0,412.0,245.0,,211.0,,,,,65.0,,175.0,0.0,7.1
2012-07-06,7.9,22.0,,,,1020.0,399.0,237.0,,194.0,,,,,62.0,,150.0,0.0,7.0
2012-07-09,8.1,113.0,,,,1072.0,387.0,262.0,,197.0,,,,,7.3,,175.0,0.0,11.3
2012-07-16,8.17,39.0,,,,1380.0,520.0,317.0,,243.0,,,,,90.0,,180.0,0.0,7.2
2012-07-19,8.2,21.0,,,,1340.0,466.0,287.0,,182.0,,,,,116.0,,180.0,0.0,7.5
2012-07-23,8.2,43.0,,,,1750.0,520.0,386.0,,262.0,,,,,140.0,,185.0,0.0,7.0
2012-07-25,8.08,26.0,,,,1560.0,541.0,394.0,,255.0,,,,,120.0,,150.0,0.0,7.5
2012-08-07,8.02,13.0,,,,1350.0,615.0,375.0,,236.0,,,,,96.0,,170.0,0.0,7.0
2012-08-13,8.2,19.0,,,,1540.0,645.0,453.0,,277.0,,,,,90.0,,180.0,0.0,7.0
2012-08-16,8.1,17.0,,,,1810.0,641.0,441.0,,266.0,,,,,112.0,,180.0,0.0,7.1
2012-08-20,8.08,17.0,,,,1685.0,616.0,416.0,,276.0,,,,,112.0,,170.0,0.0,7.0
2012-08-24,8.1,16.0,,,,1614.0,661.0,445.0,,305.0,,,,,,,180.0,0.0,7.5
2012-08-28,8.02,17.0,,,,1570.0,626.0,424.0,,294.0,,,,,,,170.0,0.0,7.5
2012-08-30,7.95,16.0,,,,1490.0,585.0,384.0,,276.0,,,,,101.0,,130.0,0.0,7.3
2012-09-03,8.12,18.0,,,,1650.0,618.0,404.0,,315.0,,,,,,,160.0,0.0,7.2
2012-09-05,8.1,17.0,,,,1780.0,626.0,420.0,,348.0,,,,,110.0,,190.0,0.0,7.2
2012-09-07,8.18,17.0,,,,1850.0,679.0,452.0,,383.0,,,,,108.0,,200.0,0.0,7.2
2012-09-11,8.03,18.0,,,,1621.0,582.0,410.0,,376.0,,,,,115.0,,170.0,0.0,7.3
2012-09-13,8.1,17.0,,,,1515.0,497.0,323.0,,320.0,,,,,121.0,,180.0,0.0,7.2
2012-09-21,8.09,19.0,,,,1750.0,525.0,320.0,,394.0,,,,,119.0,,170.0,0.0,7.3
2012-09-26,8.02,18.0,,,,1820.0,574.0,360.0,,375.0,,,,,126.0,,170.0,0.0,7.2
2012-09-28,7.96,18.0,,,,1920.0,586.0,384.0,,393.0,,,,,,,140.0,0.0,7.4
2012-10-01,8.16,19.0,,,,1830.0,537.0,335.0,,487.0,,,,,120.0,,170.0,0.0,7.3
2012-10-03,7.94,18.0,,,,1550.0,460.0,278.0,,382.0,,,,,,,145.0,0.0,7.3
2012-10-08,7.95,10.0,,,,1390.0,448.0,303.0,,344.0,,,,,,,175.0,0.0,6.8
2012-10-10,8.08,20.0,,,,1428.0,468.0,339.0,,302.0,,,,,,,170.0,0.0,7.4
2012-10-15,8.03,19.0,,,,1340.0,541.0,359.0,,236.0,,,,,102.0,,170.0,0.0,7.1
2012-10-18,8.05,20.0,,,,1710.0,626.0,461.0,,287.0,,,,,,,170.0,0.0,7.3
2012-10-22,8.09,20.0,,,,1700.0,758.0,499.0,,320.0,,,,,105.0,,175.0,0.0,7.3
2012-10-26,8.01,19.0,,,,1600.0,824.0,515.0,,309.0,,,,,,,165.0,0.0,7.2
2012-10-29,7.96,17.0,,,,1820.0,800.0,498.0,,335.0,,,,,,,150.0,0.0,7.3
2012-10-31,7.98,22.0,,,,1830.0,812.0,518.0,,341.0,,,,,118.0,,140.0,0.0,7.5
2012-11-06,7.95,20.0,,,,1710.0,796.0,486.0,,320.0,,,,,,,150.0,0.0,6.0
2012-11-08,7.9,23.0,,,,1810.0,857.0,510.0,,353.0,,,,,,,160.0,0.0,6.5
2012-11-09,7.88,23.0,,,,1855.0,885.0,539.0,,346.0,,,,,,,150.0,0.0,6.2
2012-11-16,8.01,20.0,,,,1605.0,712.0,428.0,,300.0,,,,,113.0,,160.0,0.0,6.0
2012-11-19,7.96,21.0,,,,1750.0,708.0,380.0,,292.0,,,,,,,170.0,0.0,7.0
2012-11-23,7.98,21.0,,,,1680.0,668.0,436.0,,249.0,,,,,,,185.0,0.0,7.2
2012-11-26,7.94,24.0,,,,1686.0,672.0,408.0,,242.0,,,,,110.0,,180.0,0.0,7.5
2012-11-28,7.9,20.0,,,,1760.0,712.0,460.0,,264.0,,,,,110.0,,160.0,0.0,7.5
2012-11-30,8.02,19.0,,,,1575.0,648.0,428.0,,228.0,,,,,100.0,,180.0,0.0,7.2
2012-12-01,8.15,23.0,,,,1890.0,824.0,506.0,,346.0,,,,,,,180.0,0.0,7.0
2012-12-05,7.84,20.0,,,,1439.0,700.0,448.0,,191.0,,,,,,,160.0,0.0,7.8
2012-12-07,8.1,21.0,,,,1480.0,636.0,420.0,,165.0,,,,,,,200.0,0.0,7.5
2012-12-10,7.96,24.0,,,,1480.0,704.0,492.0,,191.0,,,,,110.0,,180.0,0.0,7.3
2012-12-12,8.1,23.0,,,,1390.0,676.0,444.0,,169.0,,,,,102.0,,210.0,0.0,7.0
2012-12-14,8.15,22.0,,,,1356.0,692.0,424.0,,161.0,,,,,,,220.0,0.0,6.8
2012-12-17,7.98,23.0,,,,1400.0,708.0,508.0,,183.0,,,,,112.0,,180.0,0.0,7.0
2012-12-27,7.75,18.0,,,,1375.0,811.0,532.0,,150.0,,,,,,,120.0,0.0,7.2
2012-12-31,7.94,16.0,,,,1450.0,782.0,528.0,,165.0,,,,,92.0,,170.0,0.0,7.0
2013-01-02,8.01,20.0,,,,1485.0,640.0,424.0,,180.0,,,,,,,170.0,0.0,7.0
2013-01-05,7.98,20.0,,,,1510.0,700.0,448.0,,191.0,,,,,110.0,,140.0,0.0,6.5
2013-01-08,8.09,17.0,,,,1460.0,770.0,499.0,,125.0,,,,,,,150.0,0.0,6.0
2013-01-11,7.85,18.0,,,,1350.0,732.0,487.0,,183.0,,,,,,,130.0,0.0,6.3
2013-01-18,7.98,18.0,,,,1458.0,840.0,567.0,,161.0,,,,,104.0,,140.0,0.0,6.8
2013-01-25,7.95,30.0,,,,1525.0,811.0,567.0,,161.0,,,,,,,135.0,0.0,7.2
2013-01-30,7.9,20.0,,,,1579.0,820.0,530.0,,147.0,,,,,112.0,,150.0,0.0,7.1
2013-02-04,8.02,16.0,,,,1505.0,836.0,525.0,,145.0,,,,,105.0,,160.0,0.0,6.2
2013-02-08,7.98,18.0,,,,1455.0,767.0,483.0,,139.0,,,,,,,150.0,0.0,6.5
2013-02-13,8.02,18.0,,,,1580.0,796.0,494.0,,160.0,,,,,,,160.0,0.0,6.0
2013-02-18,7.96,16.0,,,,1520.0,828.0,539.0,,164.0,,,,,104.0,,165.0,0.0,6.2
2013-02-19,8.01,18.0,,,,1564.0,869.0,530.0,,174.0,,,,,101.0,,150.0,0.0,6.0
2013-04-01,7.59,121.0,,0.2,2390.0,1618.0,1102.0,672.0,430.0,146.0,6.5,0.2,240.0,,95.0,,,,
2013-04-02,7.86,118.0,,0.2,2190.0,1479.0,918.0,560.0,358.0,125.0,7.2,0.2,236.0,,91.0,,,,
2013-04-03,7.92,104.0,,0.2,2100.0,1420.0,898.0,530.0,368.0,132.0,6.8,0.2,208.0,,98.0,,,,
2013-04-04,7.98,85.0,,0.2,2180.0,1470.0,877.0,510.0,367.0,125.0,8.0,0.2,170.0,,110.0,,,,
2013-04-05,7.9,77.0,,0.2,2150.0,1450.0,816.0,449.0,367.0,114.0,7.1,0.2,154.0,,113.0,,,,
2013-04-06,7.8,62.0,,0.2,2010.0,1360.0,775.0,428.0,347.0,110.0,7.0,0.2,120.0,,108.0,,,,
2013-04-07,8.02,50.0,,0.2,2000.0,1353.0,672.0,401.0,271.0,103.0,7.0,0.2,98.0,,110.0,,,,
2013-04-08,8.0,49.0,,0.2,1995.0,1348.0,726.0,416.0,310.0,114.0,7.0,0.2,90.0,,112.0,,,,
2013-04-09,7.9,41.0,,0.2,2050.0,1431.0,747.0,428.0,319.0,117.0,6.9,0.2,80.0,,110.0,,,,
2013-04-10,7.88,52.0,,0.1,2215.0,1550.0,726.0,420.0,306.0,114.0,6.8,0.2,101.0,,108.0,,,,
2013-04-11,8.09,45.0,,0.2,1740.0,1218.0,734.0,428.0,306.0,117.0,7.0,0.2,88.0,,110.0,,,,
2013-04-12,7.98,37.0,,0.2,1795.0,1256.0,747.0,428.0,319.0,125.0,6.8,0.2,74.0,,108.0,,,,
2013-04-13,8.12,38.0,,0.2,1968.0,1378.0,804.0,469.0,335.0,132.0,7.1,0.2,60.0,,112.0,,,,
2013-04-14,7.94,22.0,,0.2,2110.0,1477.0,849.0,510.0,339.0,189.0,7.1,0.2,48.0,,110.0,,,,
2013-04-15,7.98,23.0,,0.2,2128.0,1490.0,856.0,518.0,338.0,196.0,7.2,0.2,40.0,,102.0,,,,
2013-04-16,8.02,38.0,,0.2,1985.0,1390.0,918.0,694.0,224.0,160.0,7.2,0.3,75.0,,108.0,,,,
2013-04-17,7.89,29.0,,0.2,2084.0,1459.0,938.0,550.0,388.0,164.0,7.1,0.3,76.0,,105.0,,,,
2013-04-18,7.8,24.0,,0.2,2142.0,1500.0,971.0,571.0,400.0,171.0,7.0,0.2,45.0,,108.0,,,,
2013-04-19,7.8,39.0,,0.2,2150.0,1504.0,1089.0,679.0,410.0,175.0,5.8,0.2,76.0,,110.0,,,,
2013-04-20,7.96,60.0,,0.2,2140.0,1495.0,969.0,575.0,394.0,175.0,5.7,0.2,110.0,,113.0,,,,
2013-04-21,8.05,23.0,,0.2,2142.0,1500.0,990.0,580.0,410.0,178.0,5.9,0.2,50.0,,115.0,,,,
2013-04-22,7.99,26.0,,0.2,2850.0,1995.0,1040.0,582.0,458.0,189.0,7.2,0.2,45.0,,121.0,,,,
2013-04-23,7.98,23.0,,0.2,2690.0,1883.0,986.0,574.0,412.0,178.0,7.1,0.2,42.0,,118.0,,,,
2013-04-24,7.97,19.0,,0.2,2880.0,1960.0,1019.0,624.0,395.0,189.0,7.0,0.2,35.0,,111.0,,,,
2013-04-25,8.02,18.0,,0.2,2571.0,1800.0,953.0,562.0,391.0,164.0,7.0,0.2,30.0,,102.0,,,,
2013-04-26,7.98,35.0,,0.2,2592.0,1815.0,1019.0,603.0,416.0,174.0,7.0,0.2,62.0,,108.0,,,,
2013-04-27,7.89,30.0,,0.2,2595.0,1816.0,1027.0,611.0,416.0,178.0,7.1,0.2,60.0,,110.0,,,,
2013-04-28,7.9,32.0,,0.2,2600.0,1818.0,1028.0,613.0,415.0,176.0,7.3,0.2,62.0,,115.0,,,,
2013-04-29,7.98,31.0,,0.2,2685.0,1880.0,1040.0,624.0,416.0,178.0,7.1,0.2,63.0,,120.0,,,,
2013-04-30,7.98,24.0,,0.2,2427.0,1699.0,899.0,556.0,343.0,153.0,7.2,0.2,44.0,,110.0,,,,
2013-05-01,7.92,20.0,,0.2,2430.0,1640.0,907.0,544.0,363.0,132.0,7.3,0.2,35.0,,110.0,,,,
2013-05-02,7.95,19.0,,0.2,2380.0,1666.0,929.0,582.0,347.0,146.0,7.3,0.2,32.0,,115.0,,,,
2013-05-03,7.8,18.0,,0.2,2280.0,1590.0,877.0,535.0,342.0,139.0,7.2,0.2,30.0,,108.0,,,,
2013-05-04,8.0,21.0,,0.2,2382.0,1668.0,942.0,599.0,343.0,150.0,7.2,0.2,36.0,,116.0,,,,
2013-05-05,7.9,22.0,,0.2,2368.0,1658.0,959.0,600.0,359.0,160.0,7.3,0.2,38.0,,118.0,,,,
2013-05-06,7.98,21.0,,0.2,2382.0,1668.0,942.0,599.0,343.0,160.0,7.2,0.2,36.0,,110.0,,,,
2013-05-07,8.09,20.0,,0.2,2142.0,1500.0,963.0,514.0,449.0,153.0,7.1,0.2,35.0,,104.0,,,,
2013-05-08,8.02,18.0,,0.2,2207.0,1545.0,835.0,471.0,364.0,139.0,7.2,0.2,30.0,,99.0,,,,
2013-05-09,8.24,20.0,,0.2,2138.0,1497.0,770.0,458.0,312.0,132.0,7.3,0.2,32.0,,96.0,,,,
2013-05-10,7.9,20.0,,0.2,2014.0,1410.0,707.0,437.0,270.0,125.0,7.3,0.2,34.0,,93.0,,,,
2013-05-11,7.85,24.0,,0.2,2187.0,1531.0,736.0,458.0,278.0,125.0,7.3,0.2,38.0,,96.0,,,,
2013-05-12,7.94,24.0,,0.2,2182.0,1528.0,790.0,474.0,316.0,128.0,7.3,0.2,38.0,,95.0,,,,
2013-05-13,7.9,24.0,,0.2,2114.0,1480.0,795.0,480.0,315.0,130.0,7.4,0.2,40.0,,96.0,,,,
2013-05-14,7.74,23.0,,0.2,2151.0,1506.0,728.0,470.0,258.0,121.0,7.3,0.2,38.0,,96.0,,,,
2013-05-15,7.9,20.0,,0.2,2300.0,1610.0,728.0,470.0,258.0,128.0,7.4,0.2,35.0,,95.0,,,,
2013-05-16,8.05,21.0,,0.2,2328.0,1630.0,757.0,453.0,304.0,132.0,7.3,0.2,32.0,,98.0,,,,
2013-05-17,7.66,20.0,,0.2,2685.0,1880.0,807.0,478.0,329.0,142.0,7.1,0.2,30.0,,102.0,,,,
2013-05-18,7.68,20.0,,0.2,2471.0,1730.0,815.0,482.0,333.0,142.0,7.3,0.2,32.0,,105.0,,,,
2013-05-19,7.8,20.0,,0.2,2577.0,1804.0,861.0,512.0,349.0,168.0,7.3,0.2,30.0,,102.0,,,,
2013-05-20,7.98,18.0,,0.2,2485.0,1740.0,790.0,457.0,333.0,153.0,7.3,0.2,28.0,,112.0,,,,
2013-05-21,8.26,18.0,,0.2,2271.0,1590.0,803.0,465.0,338.0,157.0,7.4,0.2,26.0,,114.0,,,,
2013-05-22,7.98,200.0,,0.2,2405.0,1684.0,865.0,494.0,371.0,160.0,7.3,0.2,316.0,,118.0,,,,
2013-05-23,7.95,200.0,,0.2,3842.0,2690.0,783.0,453.0,330.0,171.0,7.5,0.2,310.0,,123.0,,,,
2013-05-24,7.9,176.0,,0.2,3282.0,2298.0,700.0,412.0,288.0,153.0,7.5,0.2,290.0,,111.0,,,,
2013-05-25,8.0,180.0,,0.2,2840.0,1988.0,659.0,371.0,288.0,142.0,7.5,0.2,300.0,,105.0,,,,
2013-05-26,8.11,116.0,,0.2,2774.0,1942.0,700.0,412.0,288.0,146.0,7.3,0.2,193.0,,110.0,,,,
2013-05-27,7.96,94.0,,0.2,2708.0,1896.0,679.0,424.0,255.0,139.0,7.6,0.2,118.0,,103.0,,,,
2013-05-28,8.05,89.0,,0.2,2785.0,1950.0,659.0,416.0,243.0,132.0,7.5,0.2,110.0,,107.0,,,,
2013-05-29,8.12,83.0,,0.2,2705.0,1894.0,638.0,403.0,235.0,128.0,7.5,0.2,102.0,,104.0,,,,
2013-05-30,8.07,52.0,,0.2,2388.0,1672.0,622.0,391.0,231.0,121.0,7.6,0.3,90.0,,102.0,,,,
2013-05-31,8.05,50.0,,0.2,2410.0,1700.0,638.0,400.0,238.0,125.0,7.5,0.2,87.0,,105.0,,,,
2013-06-01,7.91,54.0,,0.2,2550.0,1782.0,663.0,412.0,251.0,139.0,7.6,0.2,103.0,,108.0,,,,
2013-06-02,7.87,48.0,,0.2,2622.0,1836.0,659.0,334.0,325.0,146.0,7.7,0.2,101.0,,93.0,,,,
2013-06-03,8.01,36.0,,0.2,2442.0,1710.0,704.0,317.0,387.0,157.0,7.6,0.2,98.0,,112.0,,,,
2013-06-04,8.09,42.0,,0.2,2371.0,1660.0,659.0,305.0,354.0,150.0,7.6,0.2,100.0,,108.0,,,,
2013-06-05,7.92,30.0,,0.2,2228.0,1560.0,638.0,329.0,309.0,135.0,7.5,0.2,86.0,,110.0,,,,
2013-06-06,7.98,31.0,,0.2,2192.0,1535.0,618.0,321.0,297.0,128.0,7.5,0.2,88.0,,107.0,,,,
2013-06-07,7.9,27.0,,0.2,2282.0,1598.0,634.0,342.0,292.0,132.0,7.5,0.2,76.0,,111.0,,,,
2013-06-08,7.94,26.0,,0.2,2157.0,1510.0,618.0,330.0,288.0,125.0,7.6,0.2,55.0,,104.0,,,,
2013-06-09,7.8,22.0,,0.2,2138.0,1497.0,615.0,377.0,238.0,125.0,7.5,0.2,53.0,,102.0,,,,
2013-06-10,7.85,22.0,,0.2,2285.0,1600.0,618.0,346.0,272.0,121.0,7.5,0.2,51.0,,100.0,,,,
2013-06-11,7.88,23.0,,0.2,2407.0,1650.0,659.0,367.0,292.0,128.0,7.4,0.2,48.0,,104.0,,,,
2013-06-12,7.8,25.0,,0.2,2350.0,1645.0,700.0,383.0,317.0,139.0,7.5,0.2,52.0,,107.0,,,,
2013-06-13,7.95,20.0,,0.2,2157.0,1510.0,618.0,396.0,222.0,132.0,7.6,0.2,43.0,,108.0,,,,
2013-06-14,7.98,25.0,,0.2,2321.0,1625.0,626.0,350.0,276.0,128.0,7.5,0.2,46.0,,105.0,,,,
2013-06-15,8.07,25.0,,0.2,2460.0,1722.0,679.0,370.0,309.0,132.0,7.6,0.2,48.0,,109.0,,,,
2013-06-16,7.89,25.0,,0.2,2462.0,1724.0,659.0,305.0,354.0,128.0,7.6,0.2,51.0,,107.0,,,,
2013-06-17,,,,,,,,,,,,,,,,,,,
2013-06-18,,,,,,,,,,,,,,,,,,,
2013-06-19,,,,,,,,,,,,,,,,,,,
2013-06-20,,,,,,,,,,,,,,,,,,,
2013-06-21,,,,,,,,,,,,,,,,,,,
2013-06-22,,,,,,,,,,,,,,,,,,,
2013-06-23,7.9,25.0,,0.0,1114.0,780.0,391.0,206.0,185.0,89.0,5.0,0.2,53.0,,60.0,,,,
2013-06-24,7.8,42.0,,0.0,1514.0,1060.0,486.0,247.0,239.0,103.0,10.0,0.2,67.0,,73.0,,,,
2013-06-25,7.8,39.0,,0.2,1600.0,1120.0,474.0,268.0,206.0,110.0,8.0,0.2,63.0,,81.0,,,,
2013-06-26,7.84,45.0,,0.2,1732.0,1213.0,535.0,288.0,247.0,135.0,7.5,0.2,76.0,,90.0,,,,
2013-06-27,7.9,40.0,,0.2,1714.0,1200.0,515.0,280.0,235.0,132.0,7.4,0.2,72.0,,93.0,,,,
2013-06-28,7.8,30.0,,0.2,1857.0,1300.0,638.0,329.0,309.0,150.0,7.2,0.2,55.0,,95.0,,,,
2013-06-29,7.96,33.0,,0.2,2042.0,1430.0,650.0,337.0,313.0,160.0,7.3,0.2,50.0,,97.0,,,,
2013-06-30,7.76,30.0,,0.2,1975.0,1383.0,659.0,342.0,317.0,168.0,7.5,0.2,47.0,,93.0,,,,
2013-07-01,7.9,34.0,,0.2,2178.0,1525.0,664.0,344.0,320.0,174.0,7.5,0.2,70.0,,95.0,,,,
2013-07-02,7.96,29.0,,0.2,2164.0,1515.0,742.0,371.0,371.0,167.0,7.4,0.2,59.0,,102.0,,,,
2013-07-02,8.0,29.0,,0.2,2164.0,1515.0,742.0,371.0,371.0,167.0,7.4,0.2,59.0,,102.0,,,,
2013-07-03,7.9,30.0,,0.2,2300.0,1610.0,750.0,375.0,375.0,178.0,7.5,0.2,62.0,,104.0,,,,
2013-07-04,7.9,24.0,,0.2,2335.0,1635.0,733.0,362.0,371.0,171.0,7.5,0.2,50.0,,101.0,,,,
2013-07-05,7.8,20.0,,0.2,2412.0,1690.0,721.0,354.0,367.0,167.0,7.6,0.2,43.0,,106.0,,,,
2013-07-06,7.92,23.0,,0.2,2571.0,1800.0,824.0,383.0,441.0,196.0,7.6,0.2,40.0,,110.0,,,,
2013-07-06,7.9,23.0,,0.2,2571.0,1800.0,824.0,383.0,441.0,196.0,7.6,0.2,40.0,,110.0,,,,
2013-07-07,7.92,21.0,,0.2,2447.0,1713.0,857.0,396.0,461.0,214.0,7.5,0.2,35.0,,108.0,,,,
2013-07-07,7.9,21.0,,0.2,2447.0,1713.0,857.0,396.0,461.0,214.0,7.5,0.2,35.0,,108.0,,,,
2013-07-08,7.9,18.0,,0.2,2600.0,1820.0,815.0,375.0,440.0,207.0,7.4,0.2,32.0,,107.0,,,,
2013-07-08,7.86,18.0,,0.2,2600.0,1820.0,815.0,375.0,440.0,207.0,7.4,0.2,32.0,,107.0,,,,
2013-07-09,7.9,15.0,,0.2,2527.0,1769.0,803.0,367.0,436.0,205.0,7.3,0.2,30.0,,105.0,,,,
2013-07-09,7.86,15.0,,0.2,2527.0,1769.0,803.0,367.0,436.0,205.0,7.3,0.2,30.0,,105.0,,,,
2013-07-10,7.9,16.0,,0.2,2500.0,1750.0,836.0,375.0,461.0,203.0,7.4,0.2,33.0,,108.0,,,,
2013-07-11,8.0,15.0,,0.3,2400.0,1680.0,783.0,412.0,371.0,196.0,7.8,0.3,35.0,,113.0,,,,
2013-07-11,7.96,15.0,,0.3,2400.0,1680.0,783.0,412.0,371.0,196.0,7.8,0.3,35.0,,113.0,,,,
2013-07-12,7.9,17.0,,0.3,2428.0,1700.0,824.0,494.0,330.0,212.0,8.0,0.3,38.0,,118.0,,,,
2013-07-13,7.9,16.0,,0.2,2462.0,1724.0,840.0,507.0,333.0,215.0,7.6,0.2,35.0,,114.0,,,,
2013-07-13,7.88,16.0,,0.2,2462.0,1724.0,840.0,507.0,333.0,215.0,7.6,0.2,35.0,,114.0,,,,
2013-07-14,7.9,16.0,,0.2,2500.0,1750.0,836.0,375.0,461.0,203.0,7.4,0.2,36.0,,108.0,,,,
2013-07-15,7.95,17.0,,0.2,2564.0,1795.0,803.0,474.0,329.0,201.0,8.0,0.2,31.0,,109.0,,,,
2013-07-15,8.0,17.0,,0.2,2564.0,1795.0,803.0,474.0,329.0,201.0,8.0,0.2,31.0,,109.0,,,,
2013-07-16,8.24,16.0,,0.3,2657.0,1860.0,812.0,478.0,334.0,194.0,7.9,0.2,33.0,,112.0,,,,
2013-07-16,8.2,16.0,,0.3,2657.0,1860.0,812.0,478.0,334.0,194.0,7.9,0.2,33.0,,112.0,,,,
2013-07-17,7.8,16.0,,0.2,2600.0,1820.0,762.0,461.0,301.0,208.0,8.0,0.2,30.0,,107.0,,,,
2013-07-17,7.75,16.0,,0.2,2600.0,1820.0,762.0,461.0,301.0,208.0,8.0,0.2,30.0,,107.0,,,,
2013-07-18,7.9,16.0,,0.2,2500.0,1750.0,783.0,445.0,338.0,191.0,7.5,0.2,34.0,,109.0,,,,
2013-07-18,7.87,16.0,,0.2,2500.0,1750.0,783.0,445.0,338.0,191.0,7.5,0.2,34.0,,109.0,,,,
2013-07-19,7.8,16.0,,0.2,2414.0,1690.0,776.0,424.0,352.0,198.0,7.0,0.3,36.0,,113.0,,,,
2013-07-19,7.75,16.0,,0.2,2414.0,1690.0,776.0,424.0,352.0,198.0,7.0,0.3,36.0,,113.0,,,,
2013-07-20,7.9,14.0,,0.2,2357.0,1650.0,750.0,411.0,339.0,194.0,7.6,0.2,30.0,,110.0,,,,
2013-07-20,7.86,14.0,,0.2,2357.0,1650.0,750.0,411.0,339.0,194.0,7.6,0.2,30.0,,110.0,,,,
2013-07-21,8.0,17.0,,0.2,2564.0,1795.0,803.0,474.0,329.0,201.0,8.0,0.2,34.0,,109.0,,,,
2013-07-21,7.95,17.0,,0.2,2564.0,1795.0,803.0,474.0,329.0,201.0,8.0,0.2,34.0,,109.0,,,,
2013-07-22,7.9,17.0,,0.3,2428.0,1700.0,824.0,494.0,330.0,212.0,8.0,0.3,38.0,,118.0,,,,
2013-07-23,7.7,15.0,,0.2,2328.0,1630.0,721.0,440.0,281.0,191.0,7.0,0.2,33.0,,107.0,,,,
2013-07-24,7.75,13.0,,0.2,2371.0,1660.0,742.0,454.0,288.0,198.0,7.9,0.2,29.0,,111.0,,,,
2013-07-24,7.8,13.0,,0.2,2371.0,1660.0,742.0,454.0,288.0,198.0,7.9,0.2,29.0,,111.0,,,,
2013-07-25,7.8,16.0,,0.2,2400.0,1680.0,763.0,577.0,186.0,191.0,7.6,0.2,27.0,,115.0,,,,
2013-07-25,7.75,16.0,,0.2,2400.0,1680.0,763.0,577.0,186.0,191.0,7.6,0.2,27.0,,115.0,,,,
2013-07-26,7.55,18.0,,0.1,2400.0,1680.0,772.0,580.0,192.0,194.0,7.0,0.1,25.0,,120.0,,,,
2013-07-26,7.6,18.0,,0.1,2400.0,1680.0,772.0,580.0,192.0,194.0,7.0,0.1,25.0,,120.0,,,,
2013-07-27,7.9,16.0,,0.2,2331.0,1632.0,755.0,572.0,183.0,188.0,7.5,0.3,23.0,,116.0,,,,
2013-07-27,7.89,16.0,,0.2,2331.0,1632.0,755.0,572.0,183.0,188.0,7.5,0.3,23.0,,116.0,,,,
2013-07-28,7.9,17.0,,0.3,2511.0,1700.0,824.0,494.0,330.0,212.0,8.0,0.3,21.0,,118.0,,,,
2013-07-29,8.12,16.0,,0.2,2357.0,1650.0,763.0,474.0,289.0,191.0,8.0,0.3,24.0,,114.0,,,,
2013-07-29,8.1,16.0,,0.2,2357.0,1650.0,763.0,474.0,289.0,191.0,8.0,0.3,24.0,,114.0,,,,
2013-07-30,8.04,16.0,,0.3,2271.0,1590.0,750.0,466.0,284.0,181.0,7.9,0.2,26.0,,112.0,,,,
2013-07-30,8.0,16.0,,0.3,2271.0,1590.0,750.0,466.0,284.0,181.0,7.9,0.2,26.0,,112.0,,,,
2013-07-31,8.02,15.0,,0.2,2357.0,1650.0,763.0,487.0,276.0,181.0,7.2,0.2,28.0,,109.0,,,,
2013-07-31,8.0,15.0,,0.2,2357.0,1650.0,763.0,487.0,276.0,181.0,7.2,0.2,28.0,,109.0,,,,
2013-08-01,8.01,14.0,,0.1,2371.0,1660.0,805.0,509.0,296.0,174.0,7.6,0.3,29.0,,107.0,,,,
2013-08-02,7.68,9.0,,0.2,1985.0,1390.0,827.0,521.0,306.0,184.0,7.2,0.2,20.0,,112.0,,,,
2013-08-03,7.86,16.0,,0.2,2470.0,1729.0,818.0,513.0,305.0,181.0,7.8,0.2,25.0,,109.0,,,,
2013-08-04,8.08,16.0,,0.2,2500.0,1740.0,805.0,509.0,296.0,188.0,7.7,0.2,30.0,,107.0,,,,
2013-08-05,8.1,15.0,,0.2,2572.0,1801.0,860.0,517.0,343.0,191.0,7.8,0.2,28.0,,110.0,,,,
2013-08-06,8.07,16.0,,0.1,2380.0,1680.0,852.0,594.0,258.0,216.0,7.9,0.2,29.0,,107.0,,,,
2013-08-07,7.87,18.0,,0.2,2600.0,1850.0,932.0,636.0,296.0,222.0,7.3,0.2,25.0,,112.0,,,,
2013-08-08,8.03,16.0,,0.2,2570.0,1830.0,852.0,582.0,270.0,191.0,7.9,0.2,27.0,,108.0,,,,
2013-08-09,7.82,16.0,,0.2,2485.0,1740.0,811.0,561.0,250.0,174.0,7.5,0.2,26.0,,105.0,,,,
2013-08-10,7.86,16.0,,0.1,2311.0,1618.0,728.0,520.0,208.0,170.0,8.0,0.2,28.0,,100.0,,,,
2013-08-11,7.87,14.0,,0.1,2192.0,1535.0,805.0,509.0,296.0,167.0,7.7,0.2,24.0,,174.0,,,,
2013-08-12,8.02,17.0,,0.2,2208.0,1546.0,665.0,457.0,208.0,142.0,7.0,0.2,29.0,,105.0,,,,
2013-08-13,8.04,17.0,,0.3,2251.0,1576.0,728.0,499.0,229.0,156.0,8.0,0.2,33.0,,111.0,,,,
2013-08-14,8.11,16.0,,0.2,2185.0,1530.0,479.0,520.0,,149.0,7.5,0.2,34.0,,105.0,,,,
2013-08-15,8.06,18.0,,0.2,2215.0,1551.0,757.0,528.0,229.0,153.0,7.6,0.2,36.0,,106.0,,,,
2013-08-16,7.7,18.0,,0.2,2307.0,1615.0,790.0,520.0,270.0,156.0,7.5,0.2,35.0,,103.0,,,,
